soc_code_2019,title,task_comp_nat,task_comp_ut,freq_sum_eco,importance,relevance,tot_emp_nat,tot_emp_ut,major_group_code,major_occ_category,a_med_nat,h_med_nat,a_med_ut,h_med_ut,ai_task_comp_nat,ai_task_comp_ut,freq_sum_ai,code_changed,title_changed,code_or_title_changed,code_and_title_changed,pct_automated_nat,pct_automated_ut,people_automated_nat,people_automated_ut,eco_value_nat,eco_value_ut,ut_share_of_nat,ut_concentration_index
29-2053.00,Psychiatric Technicians,4618900.796807692,63708.97650769231,33.88775346153846,4.24,79.203125,136300.0,1880.0,29,Healthcare Practitioners and Technical Occupations,42590.0,20.47,39340.0,18.91,0.0,0.0,17.46478076923077,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,,
29-2055.00,Surgical Technologists,10411336.087976923,95072.3464,91.4157176923077,4.644375,86.790625,113890.0,1040.0,29,Healthcare Practitioners and Technical Occupations,62830.0,30.21,63380.0,30.47,0.0,0.0,39.706356538461534,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,,
29-2056.00,Veterinary Technologists and Technicians,12683812.769707693,153573.42601153845,96.58706038461538,4.352258064516128,94.22290322580645,131320.0,1590.0,29,Healthcare Practitioners and Technical Occupations,45980.0,22.11,39400.0,18.94,566839.143446154,6863.19096923077,41.97892576923077,False,False,False,False,4.468996458225212,4.468996458225212,5868.686148941348,71.05704368578087,269842189.1283232,2799647.5212197662,0.012107828205909228,0.9791295366025938
29-2057.00,Ophthalmic Medical Technicians,7125207.330692308,69836.71586538461,93.11562115384615,4.3625,91.2325,76520.0,750.0,29,Healthcare Practitioners and Technical Occupations,44080.0,21.19,36000.0,17.31,0.0,0.0,33.268641153846154,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,,
29-2061.00,Licensed Practical and Licensed Vocational Nurses,31443231.118084617,84023.6241,49.71812076923077,4.185,79.43272727272728,632430.0,1690.0,29,Healthcare Practitioners and Technical Occupations,62340.0,29.969999999999995,61710.0,29.67,1733781.5478,4633.0674,26.093837692307694,False,False,False,False,5.514005673554374,5.514005673554374,34872.22608125993,93.18669588306892,2173934573.905744,5750551.002944184,0.00267223250003953,0.21609670412907997
29-2081.00,"Opticians, Dispensing",7610661.2259,64942.27172307692,95.50334076923076,4.458571428571428,95.77285714285715,79690.0,680.0,29,Healthcare Practitioners and Technical Occupations,46560.0,22.38,39760.0,19.12,0.0,0.0,39.178629615384615,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,,
29-2091.00,Orthotists and Prosthetists,479682.29993076925,4830.637461538461,48.30637461538461,4.241333333333333,96.19066666666666,9930.0,100.0,29,Healthcare Practitioners and Technical Occupations,78310.0,37.65,92070.0,44.26,0.0,0.0,25.07993923076923,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,,
29-2092.00,Hearing Aid Specialists,388114.2052153846,9170.940576923078,36.683762307692305,4.469090909090909,83.32636363636364,10580.0,250.0,29,Healthcare Practitioners and Technical Occupations,61560.0,29.6,47710.0,22.94,0.0,0.0,19.246706538461538,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,,
29-2099.01,Neurodiagnostic Technologists,9168466.565769231,75850.80923076923,52.674173076923076,4.6425,96.77374999999999,174060.0,1440.0,29,Healthcare Practitioners and Technical Occupations,48790.0,23.46,44360.0,21.33,0.0,0.0,29.61254576923077,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,,
29-2099.05,Ophthalmic Medical Technologists,22901740.715907693,189466.31409230767,131.57382923076923,4.204516129032259,91.53645161290324,174060.0,1440.0,29,Healthcare Practitioners and Technical Occupations,48790.0,23.46,44360.0,21.33,0.0,0.0,59.662515,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,,
